year,amount_USD,project_title_description,donor_org,donor_org_type,recipient_org,recipient_org_type,recipient_location,recipient_location_iso3,source,source_id
2022,410,"Multi-Purpose Cash, Shelter and Non-food Items Emergency Response to the Conflict in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR NO. (4200257010) UA1-2022-3011_Services of Taras Shevchenko Ternopil Regional Association of Ukrainian Society ""Prosvita""  Type of contract signed: Framework agreement NFIS/UA/2022/019 dd 04.04.2022  PO is for internal use  - financial tracking only (",IOM,Multilateral: UN,PROSVITA IM.TARASA SHEVCHENKA,NGOs: National,Ukraine,UKR,IOM,4500222876
2022,6670,"Multi-Purpose Cash, Shelter and Non-food Items Emergency Response to the Conflict in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200284159) UA1-2022-3023_IP_NFIs distribution_Vinnitsa Oblast  Type of contract signed: Agreement  PO is for internal use  - financial tracking only (no signature required). Created after service is rendered.",IOM,Multilateral: UN,NGO SPILNA SPRAVA,NGOs: National,Ukraine,UKR,IOM,4500227752
2022,5445,"Multi-Purpose Cash, Shelter and Non-food Items Emergency Response to the Conflict in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200265336) UA1-2022-3016_IP_Data Collection Services_Chernivtsi_The Committee of Voters  Type of contract signed: Service agreement  PO is for internal use  - financial tracking only (no signature required). Created after service",IOM,Multilateral: UN,CHERNIVTSI COMMITTEE OF VOTERS,NGOs: National,Ukraine,UKR,IOM,4500235778
2022,893,"Multi-Purpose Cash, Shelter and Non-food Items Emergency Response to the Conflict in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200256951) UA1-2022-3018_IP Services of the All-Ukrainian NGO Ukrainian Association of Business Support Centers in Ukraine  Type of contract signed: Framework agreement  PO is for internal use  - financial tracking only (no signat",IOM,Multilateral: UN,NGO UKRAINSKA ASOTSIATSIIA TSENTRIV,NGOs: National,Ukraine,UKR,IOM,4500238402
2022,30000,"Emergency Shelter and Non-Food Items (ESNFI) Assistance to Populations Affected by Crises in Oromia and Somali Regions of Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  SNFI0103 - IP EECMY NFI assistance to populations affected by the Inter Communal Conflict",IOM,Multilateral: UN,Ethiopian Evang Chur Mek.Yes-NC br,Other: Local,Ethiopia,ETH,IOM,4500219556
2022,360495,"Shelter and NFI Assistance to Affected Populations from Tropical Storm Ana in Malawi; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  1ST INSTALLMENT",IOM,Multilateral: UN,Malawi Red Cross Society,Red Cross: National,Malawi,MWI,IOM,4500209050
2022,54395,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR 4200267246 Long term safe accomodation, transportatin <(>&<)> environment with basic needs for persons displace by the conflict in Ukraine",IOM,Multilateral: UN,ADRA,NGOs: International,Hungary,HUN,IOM,4500221528
2022,55951,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Agreement with Habitat for Humanity",IOM,Multilateral: UN,FUNDACJA HABITAT,NGOs: International,Poland,POL,IOM,4500238822
2022,48907,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP agreement with Foundation Avalon - project to assist people with disabilities",IOM,Multilateral: UN,Avalon-Direct help for disabled,NGOs: National,Poland,POL,IOM,4500243531
2022,45298,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  MHPSS first instalment",IOM,Multilateral: UN,IPcko,NGOs: National,Slovakia,SVK,IOM,4500245855
2022,5025,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200263973) UA1-2022-5206_Data collection and Field Ops Support_Monitoring of shelters in Dnipropetrovsk region  Type of contract signed: Service agreement  PO is for internal use  - financial tracking only (no signature required).",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500220202
2022,1500900,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR NO. (4200274042) UA1-2022-624.1_Emergency Health Response to the Humanitarian Crisis in Ukraine_UK-MED  Type of contract signed: PIA UKR/SS/V253/2022 dd 20.05.2022  PO is for internal use  - financial tracking only (no signature",IOM,Multilateral: UN,UK-MED,NGOs: International,Ukraine,UKR,IOM,4500223321
2022,31650,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200280039) UA1-2022-5206.1_Evaluation and monitoring of shelters in Dnipropetrovsk region_422 sites  Type of contract signed: Service agreement  PO is for internal use  - financial tracking only (no signature required). Created af",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500226765
2022,4400,"Humanitarian Assistance in Ukraine and Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200299792) UA1-2022-5207_CCCM_Payment for the Assessment_Ivano-Frankivsk Oblast  Type of contract signed: Service agreement  PO is for internal use  - financial tracking only (no signature required). Created after service is rende",IOM,Multilateral: UN,IVANO-FRANKIVSKE OO,NGOs: National,Ukraine,UKR,IOM,4500235815
2022,2950,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP services to distribute hygiene kits in Zaporizhzhia",IOM,Multilateral: UN,CF POSMISHKA UA,NGOs: National,Ukraine,UKR,IOM,4500210822
2022,645,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  UA1-2022-3006_IP services for distribution of thermal blankets, kitchen sets, water containers.",IOM,Multilateral: UN,NGO SPILNA SPRAVA,NGOs: National,Ukraine,UKR,IOM,4500211576
2022,390,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP services to distribution of solar lamps and baby hygiene kits",IOM,Multilateral: UN,FPC UKRAINIAN PRISM,NGOs: National,Ukraine,UKR,IOM,4500214382
2022,370,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP services to distribution of NFI, ESK, and other relief items in Ukraine",IOM,Multilateral: UN,BF PRAVO NA ZAKHYST,NGOs: National,Ukraine,UKR,IOM,4500214394
2022,501,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200257052) UA1-2022-3010_Services of the CF"" Charity Foundation"" East-SOS"" in Ukraine Type of contract signed: Framework Agreement PO is for internal use  - financial tracking only (no signature required).",IOM,Multilateral: UN,BF VOSTOK-SOS,NGOs: National,Ukraine,UKR,IOM,4500221488
2022,3640,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200256993) UA1-2022-3012_IP for NFI items distribution_NGO Rotary Club Kyiv International Type of contract signed: Framework Agreement PO is for internal use  - financial tracking only (no signature required).",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500221500
2022,273,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR NO. (4200257010) UA1-2022-3011_Services of Taras Shevchenko Ternopil Regional Association of Ukrainian Society ""Prosvita""  Type of contract signed: Framework agreement NFIS/UA/2022/019 dd 04.04.2022  PO is for internal use  - financial tracking only (",IOM,Multilateral: UN,PROSVITA IM.TARASA SHEVCHENKA,NGOs: National,Ukraine,UKR,IOM,4500222876
2022,595,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200256951) UA1-2022-3018_IP Services of the All-Ukrainian NGO Ukrainian Association of Business Support Centers in Ukraine  Type of contract signed: Framework agreement  PO is for internal use  - financial tracking only (no signat",IOM,Multilateral: UN,NGO UKRAINSKA ASOTSIATSIIA TSENTRIV,NGOs: National,Ukraine,UKR,IOM,4500238402
2022,167095,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  UA1-2022-3049_IP Services_Ensuring comprehensive protection in Poltava Oblast_Implementation of project on counter human trafficking, exploitation and GBV",IOM,Multilateral: UN,NGO Svitlo Nadii,NGOs: National,Ukraine,UKR,IOM,4500247012
2022,14273,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  UA1-2022-3048_IP services for distribution of NFI and WASH items in Rivnenska Oblast, Rivne and Dubno Raions - Distribution of 6144 blankets, 4464 mattresses, 4096 bedding kits, 3828 kitchen sets, 3328 HK for HH and 30 Institutional HK",IOM,Multilateral: UN,VOLYNSKYY RESURSNYY TSENTR,NGOs: Local,Ukraine,UKR,IOM,4500247935
2022,45486,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  UA1-2022-3054_IP Rotary Club to support CCCM activities (assessments and distribution, cash registration) in Dnipro, Poltava, Kyiv and other locations",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500249545
2022,150000,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  UA1-2022-3036.01_IP COI CF ""Restore Ukraine"" for Shelter interventions implemented through data collection services and field operations support in targeted CCs within the Kharkiv oblast.",IOM,Multilateral: UN,CO ICF RESTORE UKRAINE,NGOs: National,Ukraine,UKR,IOM,4500250066
2022,5100,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; 000000000500000124-IP transfers – National CSOs",IOM,Multilateral: UN,CF POSMISHKA UA,NGOs: National,Ukraine,UKR,IOM,4500250875
2022,8748,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Our Reference: PR NO. (4200332417) UA1-2022-3060_IP services for distribution of items in Chernihiv and Cherkasy Oblast  Type of contract signed: Framework agreement  PO is for internal use  - financial tracking only (no signature required). Created afte",IOM,Multilateral: UN,FPC UKRAINIAN PRISM,NGOs: National,Ukraine,UKR,IOM,4500250884
2022,199941,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Implementation of comprehensive response to protect victims of trafficking in human beings, exploitation or violence in Cherkasy and Dnipropetrovsk Oblast",IOM,Multilateral: UN,BO STO VIDSOTKIV ZHYTTIA CHERKASY,NGOs: National,Ukraine,UKR,IOM,4500274173
2022,76339,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Services for Distribution of Emergency Shelter kits, in multiple oblasts",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275116
2022,6610135,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Services for Procurement of Solid Fuel in multiple obl.",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275775
2022,303080,"Humanitarian Assistance in Shelter and Site Management Support for Vulnerable Populations Affected by Cyclones Batsirai and Emnati; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  First instalment 1/2 : Humanitarian assistance in shelter and site management support for vulnerable populations affected by Cyclone Batsirai and Emnati",IOM,Multilateral: UN,CRS - CATHOLIC RELIEF SERVICES,NGOs: International,Madagascar,MDG,IOM,4500220160
2022,117965,"Humanitarian Assistance in Shelter and Site Management Support for Vulnerable Populations Affected by Cyclones Batsirai and Emnati; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  First instalment 1/2 : Humanitarian assistance in shelter and site management support for vulnerable populations affected by Cyclone Batsirai and Emnati",IOM,Multilateral: UN,Croix Rouge Malagasy,Red Cross: National,Madagascar,MDG,IOM,4500220168
2022,970000,"Emergency Shelter and Non-food Items (ESNFI) Assistance to Populations Affected by Crises in Jara, North Wello, Amhara Regions of Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PO created for MIGO/MIRO Purpose PIA referance - ETH/ADD/June/1057/2022",IOM,Multilateral: UN,Development for Peace Organization,NGOs: National,Ethiopia,ETH,IOM,4500224040
2022,107104,"Shelter and Non-Food Item Humanitarian Assistance for Displaced Populations in Situation of Vulnerability in the Regions of Tahoua and Tillaberi in Niger; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  DISTRIBUTION DE 865 SHELTER ET 865 NFI AUX DEPLACES DES COMMUNES ET DEPARTEMENT DE TORODI ET REGION DE TILLABERY; PRF#4200292563",IOM,Multilateral: UN,ONG AHDD,NGOs: National,Niger,NER,IOM,4500232537
2022,51434,"Shelter and Non-Food Item Humanitarian Assistance for Displaced Populations in Situation of Vulnerability in the Regions of Tahoua and Tillaberi in Niger; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  DISTRIBUTION DE 500 KIT NFI ET 500 SHELTERS A TILLIA, TASSARA ET BANGUI. PRF#4200292559",IOM,Multilateral: UN,ONG ANTD,NGOs: National,Niger,NER,IOM,4500232540
2022,12280,"Shelter and Non-Food Item Humanitarian Assistance for Displaced Populations in Situation of Vulnerability in the Regions of Tahoua and Tillaberi in Niger; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Distribution of shelters and non-food items (ABNA, protection kits, training of peer educators, etc. Based on two payment prf 4200364700",IOM,Multilateral: UN,ONG ANTD,NGOs: National,Niger,NER,IOM,4500263803
2022,132940,"IOM Ukraine Winterization Strategy; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP_Servises_Distribution_Heating_Appliances",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275142
2022,3629094,"IOM Ukraine Winterization Strategy; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Services for Procurement of Solid Fuel in multiple obl.",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275775
2022,2721820,"Winterization Support for Conflict-Affected Populations in Remote and Rural Areas in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP Services for Procurement of Solid Fuel in multiple obl.",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500275775
2022,429200,"Humanitarian Shelter Assistance for Vulnerable Populations Affected by Conflict in Ituri and North Kivu, Democratic Republic of the Congo (DRC); MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Transfer_Payment for implementing partner AIDES for shelter assistance in North Kivu province",IOM,Multilateral: UN,AIDES,NGOs: National,Congo (Dem Rep),COD,IOM,4500255920
2022,299874,"Humanitarian Shelter Assistance for Vulnerable Populations Affected by Conflict in Ituri and North Kivu, Democratic Republic of the Congo (DRC); MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Transfer_Payment for implementing partner ADSSE for shelter assistance in Ituri province",IOM,Multilateral: UN,ADSSE(ASS.POUR LE DEVELOPPEMENT SOC,NGOs: National,Congo (Dem Rep),COD,IOM,4500256245
2023,29267,"Provision of Humanitarian Coordination, Shelter and Settlements, Water, Sanitation and Hygiene (WASH), Multi-Purpose Cash Assistance (MPCA), Health and Protection Assistance for Crisis-Affected Populations in Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; ",IOM,Multilateral: UN,Tigray Youth Empowerment Solutions,NGOs: Local,Ethiopia,ETH,IOM,4500364246
2023,57366,"Rapid Response Fund for Sudden Emergencies in Northeast Nigeria; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; ",IOM,Multilateral: UN,CONCERN FOR WOMEN AND CHILDREN,NGOs: National,Nigeria,NGA,IOM,4500359162
2023,101100,"Provision of Humanitarian Coordination, Shelter and Settlements, Water, Sanitation and Hygiene (WASH), Multi-Purpose Cash Assistance (MPCA), Health and Protection Assistance for Crisis-Affected Populations in Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; ",IOM,Multilateral: UN,Afro Ethiopia Integrated Dev't,NGOs: National,Ethiopia,ETH,IOM,4500358307
2023,130213,"Provision of Humanitarian Coordination, Shelter and Settlements, Water, Sanitation and Hygiene (WASH), Multi-Purpose Cash Assistance (MPCA), Health and Protection Assistance for Crisis-Affected Populations in Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; ",IOM,Multilateral: UN,Community in Action Against Poverty,NGOs: National,Ethiopia,ETH,IOM,4500371516
